date,symbol,part,source,detail,claimed,expected,gap,tol,status
2026-09-21,GOOGL,C,analyst:Quantitative Strategist|gemini-3.6-flash,-0.46,-0.46,,,,supported
2026-09-21,GOOGL,C,analyst:Risk Manager|gemini-3.6-flash,-0.46,-0.46,,,,supported
2026-09-21,GOOGL,C,analyst:Risk Manager|gemini-3.6-flash,19%,19.0,,,,supported
2026-09-21,GOOGL,C,analyst:Risk Manager|gemini-3.6-flash,20,20.0,,,,supported
2026-09-21,GOOGL,C,analyst:Risk Manager|gemini-3.6-flash,23%,23.0,,,,supported
2026-09-21,GOOGL,C,analyst:Risk Manager|gemini-3.6-flash,1.15,1.15,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,$354.97,354.97,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,5.9%,5.9,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,60,60.0,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,11.7%,11.7,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,252,252.0,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,200,200.0,,,,supported
2026-09-21,GOOGL,C,analyst:Value Investor|gemini-3.6-flash,50%,50.0,,,,supported
2026-09-21,GOOGL,C,analyst:Behavioral Coach|gemini-3.5-flash,+1.6%,1.6,,,,supported
2026-09-21,GOOGL,C,analyst:Behavioral Coach|gemini-3.5-flash,-0.46,-0.46,,,,supported
2026-09-21,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,0.46,0.46,,,,supported
2026-09-21,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-21,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,1.15,1.15,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,354.97,354.97,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,-5.9%,-5.9,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,60,60.0,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,-11.7%,-11.7,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,252,252.0,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,30,30.0,,,,supported
2026-09-21,GOOGL,C,analyst:Technological Innovator|gemini-3.5-flash,200,200.0,,,,supported
2026-09-21,GOOGL,C,analyst:Personal Context|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,GOOGL,C,analyst:Personal Context|gemini-3.5-flash,-0.46,-0.46,,,,supported
2026-09-21,GOOGL,C,analyst:Personal Context|gemini-3.5-flash,19%,19.0,,,,supported
2026-09-21,GOOGL,C,analyst:Personal Context|gemini-3.5-flash,3.0%,3.0,,,,supported
2026-09-21,GOOGL,C,analyst:Personal Context|gemini-3.5-flash,20,20.0,,,,supported
2026-09-21,IWM,A,context,last price,285.58,285.579987,1.3e-05,0.005,verified
2026-09-21,IWM,A,context,1-day move %,0.5,0.520936,0.020936,0.05,verified
2026-09-21,IWM,A,context,5-day move %,-0.6,-0.550222,0.049778,0.05,verified
2026-09-21,IWM,A,context,20-day move %,-4.5,-4.545322,0.045322,0.05,verified
2026-09-21,IWM,A,context,distance from 60-day high %,-6.2,-6.150366,0.049634,0.05,verified
2026-09-21,IWM,A,context,distance from 252-day high %,-6.2,-6.150366,0.049634,0.05,verified
2026-09-21,IWM,A,context,20-day volatility %,11.0,11.314186,0.314186,0.5,verified
2026-09-21,IWM,A,context,RSI,38.7,38.726094,0.026094,0.05,verified
2026-09-21,IWM,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-21,IWM,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-21,IWM,A,context,above/below 200-day average,above,above,,,verified
2026-09-21,IWM,A,context,risk score,15.0,15.4,0.4,0.5,verified
2026-09-21,IWM,A,context,risk level,LOW,LOW,,,verified
2026-09-21,IWM,A,context,macro line (verbatim),present,present,,,verified
2026-09-21,IWM,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-21,IWM,A,context,win rate (not independently checked),,,,,not_checked
2026-09-21,IWM,A,context,beta (not independently checked),,,,,not_checked
2026-09-21,IWM,A,context,correlation (not independently checked),,,,,not_checked
2026-09-21,IWM,A,context,percentile (not independently checked),,,,,not_checked
2026-09-21,IWM,B,ceo.headline,headline vote-weight %,88.0,88.0,0.0,0.5,verified
2026-09-21,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,38.7,38.7,,,,supported
2026-09-21,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-4.5%,-4.5,,,,supported
2026-09-21,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-21,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-21,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-21,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,4.5%,4.5,,,,supported
2026-09-21,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-21,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,4.5%,4.5,,,,supported
2026-09-21,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,38.7,38.7,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,15,15.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,4.5%,4.5,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,4.5%,4.5,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,0.46,0.46,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-21,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-21,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-21,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-21,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-21,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-21,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-21,JNJ,A,context,last price,269.47,269.470001,1e-06,0.005,verified
2026-09-21,JNJ,A,context,1-day move %,-0.2,-0.192596,0.007404,0.05,verified
2026-09-21,JNJ,A,context,5-day move %,1.2,1.182785,0.017215,0.05,verified
2026-09-21,JNJ,A,context,20-day move %,0.2,0.20686,0.00686,0.05,verified
2026-09-21,JNJ,A,context,distance from 60-day high %,-3.2,-3.218041,0.018041,0.05,verified
2026-09-21,JNJ,A,context,distance from 252-day high %,-3.2,-3.218041,0.018041,0.05,verified
2026-09-21,JNJ,A,context,20-day volatility %,17.0,17.293086,0.293086,0.5,verified
2026-09-21,JNJ,A,context,RSI,54.2,54.216759,0.016759,0.05,verified
2026-09-21,JNJ,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-21,JNJ,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-21,JNJ,A,context,above/below 200-day average,above,above,,,verified
2026-09-21,JNJ,A,context,risk score,36.0,35.7,0.3,0.5,verified
2026-09-21,JNJ,A,context,risk level,MEDIUM,MEDIUM,,,verified
2026-09-21,JNJ,A,context,macro line (verbatim),present,present,,,verified
2026-09-21,JNJ,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-21,JNJ,A,context,win rate (not independently checked),,,,,not_checked
2026-09-21,JNJ,A,context,beta (not independently checked),,,,,not_checked
2026-09-21,JNJ,A,context,correlation (not independently checked),,,,,not_checked
2026-09-21,JNJ,A,context,percentile (not independently checked),,,,,not_checked
2026-09-21,JNJ,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-21,JNJ,C,analyst:Quantitative Strategist|gemini-3.5-flash,200,200.0,,,,supported
2026-09-21,JNJ,C,analyst:Quantitative Strategist|gemini-3.5-flash,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Quantitative Strategist|gemini-3.5-flash,20%,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Quantitative Strategist|gemini-3.5-flash,20,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Risk Manager|gemini-3.5-flash,0.7,0.7,,,,supported
2026-09-21,JNJ,C,analyst:Risk Manager|gemini-3.5-flash,36,36.0,,,,supported
2026-09-21,JNJ,C,analyst:Risk Manager|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,JNJ,C,analyst:Risk Manager|gemini-3.5-flash,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Risk Manager|gemini-3.5-flash,20%,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,0.7,0.7,,,,supported
2026-09-21,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Behavioral Coach|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,JNJ,C,analyst:Behavioral Coach|gemini-3.5-flash,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Behavioral Coach|gemini-3.5-flash,20%,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Behavioral Coach|gemini-3.5-flash,-3.2%,-3.2,,,,supported
2026-09-21,JNJ,C,analyst:Behavioral Coach|gemini-3.5-flash,60,60.0,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,50%,50.0,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,20%,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,36,36.0,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,100,100.0,,,,supported
2026-09-21,JNJ,C,analyst:Global Macro|gemini-3.5-flash,4.96%,4.96,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,20%,20.0,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-21,JNJ,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.66x,0.66,,,,supported
2026-09-21,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-21,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,0.7,0.7,,,,supported
2026-09-21,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,36,36.0,,,,supported
2026-09-21,JNJ,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,JPM,A,context,last price,352.04,352.040009,9e-06,0.005,verified
2026-09-21,JPM,A,context,1-day move %,0.7,0.67778,0.02222,0.05,verified
2026-09-21,JPM,A,context,5-day move %,0.5,0.545513,0.045513,0.05,verified
2026-09-21,JPM,A,context,20-day move %,0.1,0.130844,0.030844,0.05,verified
2026-09-21,JPM,A,context,distance from 60-day high %,-3.6,-3.598221,0.001779,0.05,verified
2026-09-21,JPM,A,context,distance from 252-day high %,-3.6,-3.598221,0.001779,0.05,verified
2026-09-21,JPM,A,context,20-day volatility %,14.0,14.076585,0.076585,0.5,verified
2026-09-21,JPM,A,context,RSI,48.1,48.121452,0.021452,0.05,verified
2026-09-21,JPM,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-21,JPM,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-21,JPM,A,context,above/below 200-day average,above,above,,,verified
2026-09-21,JPM,A,context,risk score,12.0,12.1,0.1,0.5,verified
2026-09-21,JPM,A,context,risk level,LOW,LOW,,,verified
2026-09-21,JPM,A,context,macro line (verbatim),present,present,,,verified
2026-09-21,JPM,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-21,JPM,A,context,win rate (not independently checked),,,,,not_checked
2026-09-21,JPM,A,context,beta (not independently checked),,,,,not_checked
2026-09-21,JPM,A,context,correlation (not independently checked),,,,,not_checked
2026-09-21,JPM,A,context,percentile (not independently checked),,,,,not_checked
2026-09-21,JPM,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,29%,29.0,,,,supported
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,48.1,48.1,,,,supported
2026-09-21,JPM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,0.93x,0.93,,,,supported
2026-09-21,JPM,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Risk Manager|gemini-3.1-flash-lite,29%,29.0,,,,supported
2026-09-21,JPM,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.1,1.1,,,,supported
2026-09-21,JPM,C,analyst:Risk Manager|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,3.6%,3.6,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,12,12.0,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Value Investor|gemini-3.1-flash-lite,29%,29.0,,,,supported
2026-09-21,JPM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,JPM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,12,12.0,,,,supported
2026-09-21,JPM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,JPM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-21,JPM,C,analyst:Global Macro|gemini-3.1-flash-lite,4.96%,4.96,,,,supported
2026-09-21,JPM,C,analyst:Global Macro|gemini-3.1-flash-lite,+0.20,0.2,,,,supported
2026-09-21,JPM,C,analyst:Global Macro|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Global Macro|gemini-3.1-flash-lite,29%,29.0,,,,supported
2026-09-21,JPM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,13th,13.0,,,,supported
2026-09-21,JPM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-21,JPM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.26,-0.26,,,,supported
2026-09-21,JPM,C,analyst:Personal Context|gemini-3.1-flash-lite,12,12.0,,,,supported
2026-09-21,JPM,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-21,JPM,C,analyst:Personal Context|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-21,META,A,context,last price,741.24,741.25,0.01,0.005,mismatch
2026-09-21,META,A,context,1-day move %,11.3,11.428458,0.128458,0.05,mismatch
2026-09-21,META,A,context,5-day move %,11.4,11.453573,0.053573,0.05,mismatch
2026-09-21,META,A,context,20-day move %,34.8,34.79723,0.00277,0.05,verified
2026-09-21,META,A,context,distance from 60-day high %,0.0,0.0,0.0,0.05,verified
2026-09-21,META,A,context,distance from 252-day high %,-4.6,-4.628164,0.028164,0.05,verified
2026-09-21,META,A,context,20-day volatility %,48.0,47.77127,0.22873,0.5,verified
2026-09-21,META,A,context,RSI,77.8,77.83276,0.03276,0.05,verified
2026-09-21,META,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-21,META,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-21,META,A,context,above/below 200-day average,above,above,,,verified
2026-09-21,META,A,context,risk score,45.0,45.6,0.6,0.5,mismatch
2026-09-21,META,A,context,risk level,MEDIUM,MEDIUM,,,verified
2026-09-21,META,A,context,macro line (verbatim),present,present,,,verified
2026-09-21,META,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-21,META,A,context,win rate (not independently checked),,,,,not_checked
2026-09-21,META,A,context,beta (not independently checked),,,,,not_checked
2026-09-21,META,A,context,correlation (not independently checked),,,,,not_checked
2026-09-21,META,A,context,percentile (not independently checked),,,,,not_checked
2026-09-21,META,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,50,50.0,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,11.3%,11.3,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,2.37x,2.37,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,60,60.0,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Quantitative Strategist|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Risk Manager|gemini-flash-latest,34.8%,34.8,,,,supported
2026-09-21,META,C,analyst:Risk Manager|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Risk Manager|gemini-flash-latest,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Risk Manager|gemini-flash-latest,48%,48.0,,,,supported
2026-09-21,META,C,analyst:Risk Manager|gemini-flash-latest,83rd,83.0,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,60,60.0,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,741.24,741.24,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,+34.8%,34.8,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,48%,48.0,,,,supported
2026-09-21,META,C,analyst:Value Investor|gemini-flash-latest,4.96%,4.96,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,+34.8%,34.8,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,2.37x,2.37,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,+11.3%,11.3,,,,supported
2026-09-21,META,C,analyst:Behavioral Coach|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Global Macro|gemini-3.8-flash,4.96%,4.96,,,,supported
2026-09-21,META,C,analyst:Global Macro|gemini-3.8-flash,+0.46,0.46,,,,supported
2026-09-21,META,C,analyst:Global Macro|gemini-3.8-flash,1.35,1.35,,,,supported
2026-09-21,META,C,analyst:Global Macro|gemini-3.8-flash,3.4%,3.4,,,,supported
2026-09-21,META,C,analyst:Global Macro|gemini-3.8-flash,+0.20,0.2,,,,supported
2026-09-21,META,C,analyst:Technological Innovator|gemini-3.6-flash,20,20.0,,,,supported
2026-09-21,META,C,analyst:Technological Innovator|gemini-3.6-flash,+34.8%,34.8,,,,supported
2026-09-21,META,C,analyst:Technological Innovator|gemini-3.6-flash,60,60.0,,,,supported
2026-09-21,META,C,analyst:Technological Innovator|gemini-3.6-flash,+11.3%,11.3,,,,supported
2026-09-21,META,C,analyst:Technological Innovator|gemini-3.6-flash,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Personal Context|gemini-flash-latest,77.8,77.8,,,,supported
2026-09-21,META,C,analyst:Personal Context|gemini-flash-latest,20,20.0,,,,supported
2026-09-21,META,C,analyst:Personal Context|gemini-flash-latest,48%,48.0,,,,supported
